DATE,VALUE in MO,VALUE in TX,VALUE in WA,VALUE in HI,VALUE in IA,VALUE in AK,VALUE in ID,VALUE in AL,VALUE in VT,VALUE in TN,VALUE in NH,VALUE in NV,VALUE in CA,VALUE in UT,VALUE in NE,VALUE in OK,VALUE in NC,VALUE in MI,VALUE in SC,VALUE in KY,VALUE in MA,VALUE in CO,VALUE in NM,VALUE in FL,VALUE in GA,VALUE in IN,VALUE in WI,VALUE in AZ,VALUE in ME,VALUE in OR,VALUE in VA,VALUE in NJ,VALUE in WV,VALUE in MT,VALUE in ND,VALUE in DE,VALUE in CT,VALUE in OH,VALUE in SD,VALUE in KS,VALUE in MN,VALUE in PA,VALUE in RI,VALUE in MD,VALUE in WY,VALUE in AR,VALUE in LA,VALUE in DC,VALUE in MS,VALUE in IL,VALUE in NY
1999-04-01,2715.8,9101.4,2660.3,531.7,1469.1,277.5,533.8,1914.1,290.9,2674.9,603.1,974.7,13991.0,1044.2,891.5,1467.4,3835.2,4567.6,1818.4,1779.1,3241.2,2130.3,725.6,6755.9,3861.2,2965.8,2773.5,2143.9,583.4,1579.4,3396.3,3883.1,728.6,382.5,323.1,410.9,1665.2,5547.5,367.8,1323.6,2611.1,5570.6,463.9,2379.4,231.8,1136.4,1884.5,621.3,1153.7,5946.5,8418.3
1999-05-01,2719.5,9111.9,2662.5,532.4,1469.9,277.2,535.3,1915.8,290.7,2678.8,603.5,977.6,14025.0,1044.8,891.2,1469.2,3832.4,4578.5,1821.1,1784.9,3240.1,2124.8,727.1,6779.7,3877.2,2974.7,2775.7,2151.2,581.8,1576.9,3399.6,3884.9,723.3,381.7,322.6,411.3,1663.9,5547.1,368.8,1321.5,2613.0,5574.8,464.6,2383.5,232.6,1136.7,1881.8,624.2,1154.1,5944.0,8421.6
1999-06-01,2722.8,9136.1,2670.1,534.1,1472.4,277.2,539.0,1921.6,290.7,2685.4,605.1,980.2,14040.5,1048.1,895.5,1472.1,3830.4,4580.1,1824.8,1787.7,3248.2,2130.5,729.6,6828.0,3891.7,2975.6,2783.4,2163.8,585.6,1579.3,3409.6,3892.7,729.4,383.3,323.9,411.6,1666.0,5552.7,369.0,1325.0,2619.6,5583.5,464.0,2385.5,232.7,1138.0,1887.4,626.8,1156.7,5958.9,8433.8
1999-07-01,2728.8,9142.0,2682.3,535.0,1472.5,277.0,540.7,1921.0,292.4,2693.5,606.8,983.8,14119.6,1049.6,901.2,1475.1,3847.3,4586.3,1825.2,1786.6,3254.6,2133.6,730.4,6798.0,3891.6,2973.0,2788.8,2177.4,586.9,1587.4,3408.2,3914.5,728.1,384.1,324.2,412.8,1671.7,5573.4,370.4,1329.9,2631.9,5597.6,464.2,2397.3,233.6,1141.9,1890.6,629.0,1159.0,5957.0,8451.5
1999-08-01,2727.1,9165.0,2689.1,539.5,1470.4,277.7,541.7,1922.4,292.2,2698.5,608.7,986.8,14137.8,1052.1,900.0,1477.6,3858.9,4594.7,1827.7,1791.5,3259.2,2135.7,732.9,6764.1,3898.9,2974.0,2793.1,2175.7,588.1,1588.2,3419.9,3919.8,729.4,384.5,324.8,415.2,1675.0,5581.3,371.4,1329.2,2633.8,5603.3,466.8,2395.6,233.5,1144.7,1892.9,629.4,1160.1,5961.6,8471.0
1999-09-01,2742.2,9197.7,2689.5,537.8,1469.5,279.2,543.1,1926.3,292.1,2699.0,608.1,991.0,14178.3,1054.3,900.6,1478.2,3856.5,4597.5,1829.6,1792.6,3263.1,2141.0,733.9,6819.2,3915.1,2980.6,2790.8,2181.8,589.2,1590.9,3429.7,3913.7,728.8,385.0,326.0,415.0,1674.0,5584.9,371.5,1325.7,2628.2,5593.8,467.4,2400.0,234.6,1144.1,1895.3,631.2,1160.7,5958.9,8455.1
1999-10-01,2746.2,9227.2,2704.0,539.8,1472.1,279.3,545.3,1925.2,294.2,2712.6,611.0,999.1,14246.9,1057.2,901.4,1479.5,3876.1,4605.7,1839.7,1797.9,3273.8,2152.7,734.8,6861.4,3922.2,2993.6,2798.8,2191.5,596.0,1596.9,3448.2,3929.5,733.9,385.7,325.4,418.0,1673.9,5597.5,373.9,1333.9,2643.6,5613.9,471.8,2417.3,235.1,1149.1,1903.3,637.5,1158.6,5983.8,8495.4
1999-11-01,2748.1,9247.0,2706.4,540.6,1472.9,280.7,546.8,1926.0,295.6,2711.2,610.2,1003.4,14278.8,1059.4,902.7,1482.3,3881.7,4611.7,1844.6,1799.5,3276.1,2156.0,735.2,6885.6,3932.6,2997.6,2801.5,2196.8,592.1,1601.2,3454.6,3933.4,732.5,386.3,326.5,419.1,1675.6,5607.7,375.1,1335.7,2647.7,5620.7,470.6,2421.9,235.7,1152.3,1907.7,639.3,1158.2,5991.2,8513.3
1999-12-01,2752.9,9279.0,2716.4,541.6,1475.5,281.3,547.7,1930.1,294.8,2717.4,612.6,1007.3,14315.7,1061.8,905.9,1484.6,3891.0,4631.0,1851.9,1804.4,3285.0,2161.8,735.1,6910.7,3947.4,3006.9,2810.8,2201.8,592.7,1604.3,3463.7,3944.6,734.2,387.3,326.8,420.2,1679.2,5619.7,375.6,1339.0,2652.6,5633.8,472.1,2427.1,236.6,1156.2,1905.6,640.8,1158.8,6001.2,8530.2
2000-01-01,2749.4,9310.9,2722.2,542.1,1474.3,280.8,550.3,1926.3,295.7,2721.0,614.4,1009.3,14350.5,1060.2,909.1,1485.0,3882.6,4655.7,1853.3,1806.2,3296.4,2171.9,735.7,6942.4,3935.1,3009.3,2812.2,2208.8,597.4,1603.1,3467.8,3961.4,735.3,388.3,326.6,418.3,1682.4,5619.4,377.5,1339.8,2653.6,5652.3,472.6,2426.8,237.3,1155.0,1914.2,641.4,1158.0,6008.8,8549.0
2000-02-01,2746.0,9333.9,2718.8,543.7,1477.2,281.2,551.7,1925.5,296.5,2723.7,616.3,1010.2,14393.4,1065.7,909.0,1485.0,3886.2,4657.5,1852.4,1811.7,3301.2,2178.5,737.4,6952.7,3947.9,3007.4,2820.0,2217.9,599.5,1605.7,3476.1,3963.2,733.2,389.2,326.2,419.0,1683.7,5618.9,378.3,1337.1,2666.0,5656.0,473.2,2424.0,238.2,1156.7,1916.3,641.7,1156.8,6019.4,8554.9
2000-03-01,2753.0,9364.6,2745.3,546.3,1483.4,282.2,553.0,1931.8,299.1,2745.3,618.3,1012.4,14430.3,1069.1,913.0,1490.7,3904.8,4668.1,1860.7,1821.8,3310.7,2192.5,740.4,6984.6,3966.0,3017.2,2830.7,2225.3,603.0,1607.9,3495.3,3981.5,740.3,392.8,327.6,420.4,1689.9,5632.8,380.4,1340.7,2673.9,5678.6,475.1,2441.3,239.7,1160.9,1919.0,642.1,1160.2,6037.0,8580.6
2000-04-01,2750.4,9372.9,2734.9,549.1,1476.1,282.0,557.8,1929.4,296.8,2729.4,620.4,1017.4,14482.4,1072.2,909.7,1494.5,3911.8,4691.0,1859.1,1816.6,3324.9,2199.0,741.9,7009.5,3963.7,3016.3,2836.8,2229.2,603.4,1611.9,3506.1,3986.5,739.2,390.9,327.6,419.6,1690.4,5630.5,379.7,1346.5,2683.7,5689.7,475.5,2447.8,239.4,1157.4,1919.3,645.2,1158.4,6043.1,8615.9
2000-05-01,2748.9,9416.0,2747.1,549.8,1476.6,282.9,560.9,1938.3,298.3,2735.1,621.2,1023.9,14550.4,1074.9,912.9,1500.8,3921.5,4689.5,1867.2,1821.8,3326.2,2209.8,743.7,7039.9,3979.6,3021.9,2833.1,2242.6,604.2,1618.7,3513.0,3990.4,744.9,392.7,327.7,419.2,1695.2,5636.2,378.0,1349.0,2679.8,5695.4,477.5,2448.1,239.4,1160.5,1928.3,645.8,1161.8,6046.0,8621.4
2000-06-01,2754.6,9426.1,2744.8,552.1,1473.6,283.1,559.6,1934.2,298.5,2736.7,621.8,1021.9,14584.1,1075.8,916.4,1505.0,3931.7,4689.2,1874.0,1815.4,3332.2,2210.8,742.0,7027.6,3980.3,3017.4,2839.3,2240.5,602.3,1619.9,3519.6,3994.2,738.4,390.8,326.4,420.9,1696.3,5629.6,377.4,1348.7,2682.6,5695.4,475.6,2454.7,237.5,1161.1,1917.2,649.6,1158.6,6051.6,8615.2
2000-07-01,2743.8,9436.3,2740.8,552.8,1481.9,284.0,560.8,1929.0,298.8,2738.0,623.4,1028.5,14623.5,1076.8,913.6,1505.2,3929.9,4686.9,1847.6,1816.7,3349.2,2217.5,745.8,7073.3,3992.5,3004.1,2834.8,2244.4,606.5,1619.5,3521.9,4004.5,743.2,391.7,331.2,422.2,1702.8,5629.4,376.3,1345.3,2687.4,5711.5,478.0,2459.4,239.3,1159.1,1914.8,651.9,1157.9,6042.6,8641.5
2000-08-01,2748.0,9463.1,2755.5,553.2,1483.0,283.9,563.1,1934.6,299.1,2737.1,622.4,1037.9,14657.1,1077.6,915.9,1508.4,3933.0,4681.0,1847.3,1818.1,3345.3,2228.1,747.8,7125.1,3993.0,3005.9,2839.5,2250.5,604.8,1620.3,3529.2,4003.3,735.6,392.5,329.3,420.2,1697.5,5627.0,376.6,1348.1,2694.6,5698.5,476.4,2460.5,240.5,1160.5,1916.4,655.9,1155.7,6054.8,8610.1
2000-09-01,2745.8,9486.0,2753.5,556.9,1480.7,282.8,563.9,1935.8,299.3,2732.4,623.9,1037.2,14707.8,1080.0,915.2,1511.1,3930.3,4675.5,1844.5,1815.3,3357.5,2231.5,748.7,7115.0,3999.9,3003.1,2834.5,2259.3,602.9,1624.2,3540.1,4010.4,739.6,392.5,328.0,421.7,1699.1,5620.6,377.2,1344.9,2697.2,5711.8,478.2,2472.7,239.2,1159.4,1915.0,653.1,1150.6,6055.1,8666.4
2000-10-01,2754.5,9495.8,2758.5,556.8,1482.2,283.8,563.0,1930.7,300.2,2737.5,625.2,1038.4,14710.2,1083.0,915.0,1512.8,3918.7,4681.0,1851.1,1821.0,3366.2,2237.4,749.2,7116.4,3998.0,2993.2,2835.8,2261.8,602.4,1623.6,3550.8,4004.7,740.1,390.8,327.7,421.9,1695.4,5622.6,377.8,1351.1,2697.4,5709.5,479.1,2473.3,240.4,1161.1,1918.1,655.3,1150.4,6047.9,8674.4
2000-11-01,2753.9,9509.3,2760.5,556.7,1481.2,284.0,565.9,1930.1,300.6,2732.2,627.9,1042.2,14749.8,1083.8,916.4,1516.9,3924.6,4675.9,1851.0,1817.1,3373.1,2243.8,752.2,7130.7,3995.0,2984.2,2842.2,2265.9,607.5,1631.0,3557.5,4012.8,741.5,392.5,327.6,421.6,1695.0,5619.1,377.7,1351.6,2700.4,5713.7,480.1,2476.2,240.3,1160.3,1916.5,659.1,1149.4,6054.0,8677.7
2000-12-01,2744.3,9534.3,2770.0,558.1,1476.4,285.5,565.8,1930.4,302.1,2730.3,629.3,1046.6,14798.6,1086.6,914.4,1516.9,3919.3,4663.8,1849.5,1817.5,3380.8,2249.9,754.1,7145.6,4000.6,2975.0,2831.3,2273.8,608.0,1630.2,3562.2,4023.8,741.1,390.8,328.1,421.8,1696.9,5613.4,377.5,1349.6,2703.3,5714.1,481.6,2483.7,241.6,1156.0,1920.6,662.7,1147.2,6041.7,8684.5
2001-01-01,2744.6,9539.7,2758.5,553.9,1477.1,283.0,567.3,1917.4,303.1,2724.8,633.1,1051.8,14835.8,1083.8,918.8,1517.9,3944.7,4610.9,1837.6,1814.7,3393.9,2249.7,752.4,7123.2,4012.4,2964.3,2834.2,2266.0,609.6,1628.6,3532.0,3994.2,740.1,391.3,330.0,422.3,1692.3,5604.9,379.6,1352.0,2703.2,5716.7,480.5,2471.4,242.6,1158.4,1922.8,652.7,1141.7,6039.6,8682.5
2001-02-01,2745.5,9548.3,2754.9,558.2,1474.3,286.1,569.2,1919.6,303.1,2722.3,633.9,1056.4,14821.8,1084.4,917.8,1521.7,3938.6,4615.1,1834.0,1815.2,3395.1,2249.2,754.9,7141.3,4010.1,2964.8,2841.2,2273.1,610.2,1626.5,3537.2,3998.9,741.8,391.6,330.0,423.0,1685.6,5598.5,380.4,1351.2,2708.0,5722.6,482.0,2473.7,243.5,1159.5,1922.9,649.5,1139.8,6045.6,8674.5
2001-03-01,2745.5,9554.8,2754.9,559.0,1472.4,285.8,570.4,1917.1,302.3,2715.7,632.6,1056.5,14829.1,1086.7,918.7,1524.3,3930.4,4608.3,1829.5,1805.6,3385.9,2248.8,757.0,7150.4,4012.4,2964.7,2834.1,2278.2,609.6,1622.1,3540.2,3996.0,741.9,392.1,330.7,425.2,1682.1,5592.0,380.1,1353.4,2707.9,5717.4,480.9,2472.2,244.1,1158.9,1924.8,650.0,1136.5,6042.7,8665.9
2001-04-01,2743.2,9547.0,2750.3,557.3,1471.5,288.2,570.0,1917.7,303.2,2705.0,630.2,1055.6,14794.0,1084.3,919.3,1526.1,3915.9,4602.3,1823.9,1802.9,3375.0,2241.3,756.8,7152.5,3985.7,2959.6,2828.9,2275.0,610.9,1616.1,3532.5,4004.8,741.1,391.2,330.3,421.8,1680.1,5578.8,379.1,1352.3,2700.5,5702.1,479.8,2469.5,244.5,1159.3,1920.7,648.5,1135.9,6033.0,8634.2
2001-05-01,2741.8,9542.3,2747.3,555.3,1471.9,288.4,569.6,1914.5,302.2,2698.6,631.0,1055.9,14770.5,1085.3,921.2,1525.3,3909.0,4589.5,1819.0,1800.5,3368.3,2238.1,758.3,7153.0,3976.7,2947.5,2824.2,2268.7,610.1,1612.7,3529.8,4008.4,733.5,392.3,330.3,421.1,1683.2,5564.7,379.6,1351.9,2695.5,5693.9,478.5,2472.0,245.2,1156.8,1920.9,651.6,1133.7,6028.2,8631.6
2001-06-01,2743.6,9538.6,2740.5,558.6,1468.4,288.0,568.9,1911.4,302.8,2691.0,628.8,1056.6,14753.4,1083.5,922.1,1526.8,3897.4,4583.5,1812.9,1799.4,3361.8,2237.0,758.7,7139.2,3972.8,2945.2,2815.2,2267.8,609.7,1611.1,3529.5,4007.9,740.4,392.4,330.4,421.7,1682.4,5552.7,378.9,1348.0,2690.0,5692.3,478.0,2474.9,245.1,1154.5,1919.2,652.2,1131.1,6020.2,8618.0
2001-07-01,2723.8,9513.9,2735.5,557.8,1466.4,290.3,568.1,1904.1,303.0,2681.8,625.6,1055.8,14695.6,1082.5,920.4,1519.7,3893.9,4566.0,1816.4,1795.7,3345.9,2229.6,758.5,7155.1,3964.1,2923.6,2811.5,2269.0,607.8,1602.4,3532.0,3991.3,736.9,391.4,329.1,419.7,1683.3,5533.8,378.5,1350.0,2685.7,5677.8,477.7,2470.3,245.8,1154.9,1911.9,653.4,1131.7,5992.0,8583.9
2001-08-01,2729.9,9519.3,2731.6,558.3,1466.9,291.0,569.1,1908.4,301.9,2678.9,623.8,1056.1,14696.5,1081.8,922.6,1519.0,3884.8,4553.7,1813.4,1790.7,3340.7,2225.6,758.6,7183.1,3963.5,2925.3,2808.6,2267.5,607.3,1598.1,3528.0,3988.1,739.3,391.0,328.3,418.9,1679.5,5522.9,378.2,1348.6,2680.4,5678.6,478.8,2472.2,247.2,1153.9,1914.3,660.2,1129.3,5978.8,8559.9
2001-09-01,2721.0,9503.6,2725.1,558.9,1462.8,290.4,567.5,1905.9,301.5,2673.8,623.5,1056.4,14660.1,1080.9,918.1,1518.5,3867.6,4538.1,1808.2,1784.3,3327.3,2215.7,759.1,7156.5,3952.6,2928.1,2801.5,2267.2,606.8,1594.5,3512.8,3988.2,738.6,390.2,330.1,417.0,1679.2,5507.1,377.5,1347.9,2679.4,5669.3,476.7,2467.0,245.7,1150.8,1914.5,656.1,1126.2,5961.1,8550.5
2001-10-01,2713.0,9463.3,2717.6,549.5,1455.2,290.3,565.4,1898.1,301.5,2664.5,622.4,1039.5,14633.6,1077.0,917.1,1510.6,3858.6,4513.5,1796.8,1780.9,3313.7,2205.4,756.8,7135.8,3944.4,2917.2,2792.7,2257.8,606.1,1589.7,3498.2,3996.9,739.3,391.0,329.9,417.8,1678.9,5498.6,377.4,1346.8,2677.2,5654.4,476.4,2470.8,246.4,1148.9,1907.9,657.7,1125.4,5932.7,8469.2
2001-11-01,2711.4,9443.9,2705.7,546.2,1452.2,288.9,564.1,1896.5,301.0,2658.6,620.3,1038.7,14586.1,1074.9,919.3,1514.4,3846.7,4500.2,1796.9,1777.5,3302.0,2195.9,757.6,7123.0,3932.9,2908.0,2785.4,2250.8,604.8,1584.9,3496.1,3993.1,739.3,391.3,329.8,417.6,1676.9,5485.7,377.6,1342.9,2673.5,5649.2,475.7,2472.6,247.6,1147.6,1905.7,656.1,1125.0,5919.4,8461.9
2001-12-01,2709.8,9425.2,2698.9,546.2,1450.8,288.2,563.3,1895.6,299.4,2655.3,619.7,1038.8,14569.2,1071.1,917.1,1511.3,3836.1,4491.8,1791.8,1773.6,3296.7,2189.4,757.6,7115.9,3924.4,2901.8,2776.8,2246.7,603.3,1582.2,3492.9,3989.5,738.8,391.3,329.4,416.3,1675.3,5473.5,376.8,1342.1,2667.6,5643.8,477.1,2475.1,247.6,1144.2,1902.1,656.1,1123.1,5912.3,8448.8
2002-01-01,2715.2,9418.7,2695.1,549.4,1452.6,289.5,564.3,1882.5,300.7,2661.2,619.4,1037.1,14576.2,1076.6,911.1,1505.9,3840.1,4490.6,1787.2,1781.0,3295.9,2188.4,760.6,7116.1,3895.5,2897.9,2782.9,2256.8,604.7,1582.5,3492.0,4004.1,738.5,393.3,329.8,414.8,1675.0,5466.7,376.1,1343.1,2666.8,5653.1,478.2,2477.0,247.3,1142.9,1896.3,659.8,1124.3,5909.5,8450.6
2002-02-01,2712.6,9412.1,2689.9,550.2,1450.4,292.4,563.7,1883.7,299.8,2660.5,619.1,1037.7,14572.2,1081.0,911.8,1505.8,3840.6,4491.7,1786.6,1780.0,3287.9,2187.8,760.6,7118.7,3896.1,2899.1,2782.0,2252.0,605.1,1583.2,3496.2,4008.4,739.9,393.9,329.8,415.9,1673.4,5463.0,376.2,1338.5,2665.2,5657.4,478.4,2481.0,247.5,1144.0,1893.1,660.7,1123.5,5897.7,8454.6
2002-03-01,2709.5,9419.7,2684.8,551.9,1446.8,293.0,563.0,1884.8,300.0,2657.0,619.5,1042.1,14599.1,1072.5,911.7,1504.9,3842.7,4489.9,1788.3,1779.3,3288.4,2185.8,762.5,7128.0,3899.7,2894.9,2781.0,2257.9,606.4,1582.1,3498.1,4009.3,738.8,392.4,328.2,413.5,1672.7,5458.0,375.9,1338.2,2661.8,5654.7,479.8,2483.2,247.3,1145.4,1892.1,662.4,1124.3,5888.1,8455.0
2002-04-01,2697.5,9417.6,2689.2,549.5,1449.0,293.1,566.5,1886.3,300.9,2658.0,619.2,1048.1,14613.9,1074.0,912.4,1506.4,3848.8,4487.2,1796.8,1776.8,3282.0,2192.0,764.4,7138.0,3902.2,2896.3,2779.9,2268.7,607.7,1584.2,3502.6,3995.0,737.2,394.0,328.8,414.3,1673.3,5446.3,376.6,1341.4,2660.8,5647.1,479.3,2479.5,247.5,1146.6,1898.4,663.5,1126.2,5893.1,8457.5
2002-05-01,2698.0,9426.7,2692.8,556.0,1448.7,291.9,567.7,1884.1,300.0,2660.1,618.2,1050.8,14625.4,1070.9,911.8,1506.8,3843.2,4490.0,1796.6,1778.1,3278.6,2194.4,765.7,7146.0,3903.0,2899.8,2779.2,2267.0,607.8,1585.3,3503.0,3990.2,742.3,394.8,329.4,415.7,1670.6,5446.7,377.5,1339.9,2661.8,5647.1,478.8,2480.9,248.1,1148.3,1897.4,663.6,1127.8,5886.4,8458.7
2002-06-01,2701.8,9419.8,2693.9,562.1,1449.1,293.2,568.8,1882.2,300.6,2663.5,618.4,1050.1,14621.2,1070.2,912.3,1503.4,3833.5,4492.5,1799.5,1779.1,3274.5,2191.7,767.2,7131.7,3910.7,2903.4,2778.3,2270.6,608.6,1586.2,3504.3,3981.9,735.9,397.6,330.4,413.8,1668.6,5446.0,378.1,1339.9,2664.8,5649.9,479.3,2482.1,247.8,1149.7,1898.5,664.2,1132.4,5886.8,8451.0
2002-07-01,2677.7,9404.7,2697.3,558.9,1446.8,293.8,569.9,1879.1,299.0,2673.9,619.1,1052.6,14586.1,1073.1,911.0,1500.2,3842.5,4494.5,1795.7,1779.0,3273.1,2183.7,767.7,7143.9,3890.7,2917.8,2776.1,2265.0,608.1,1589.7,3500.4,3965.2,736.9,395.7,329.8,415.5,1662.8,5446.6,378.2,1338.8,2669.0,5640.2,478.4,2480.6,248.3,1149.9,1895.8,665.7,1132.1,5874.2,8454.6
2002-08-01,2691.2,9412.7,2696.2,558.3,1444.6,294.5,568.9,1882.5,298.5,2669.4,618.0,1055.7,14598.7,1070.7,910.1,1500.1,3837.1,4490.7,1800.0,1774.4,3268.5,2185.1,767.9,7174.6,3890.5,2920.8,2778.5,2269.2,606.9,1589.7,3500.4,3967.2,737.5,395.3,330.1,416.1,1661.9,5443.7,378.3,1340.1,2664.6,5638.5,479.6,2480.7,247.9,1146.6,1896.6,666.3,1128.2,5877.3,8454.0
2002-09-01,2701.9,9421.1,2696.1,560.5,1446.5,294.8,569.3,1884.9,298.4,2667.5,618.3,1057.1,14605.7,1072.1,909.8,1495.0,3828.6,4489.3,1796.9,1777.0,3264.9,2179.0,769.7,7162.4,3888.1,2916.6,2773.8,2267.3,606.2,1588.6,3497.8,3967.5,737.2,397.1,330.2,418.6,1659.8,5443.8,378.4,1335.8,2669.2,5639.8,479.3,2482.6,248.7,1148.4,1897.4,666.8,1125.3,5870.9,8439.2
2002-10-01,2698.5,9404.0,2699.3,561.8,1444.2,296.7,572.2,1885.1,298.9,2672.6,617.0,1062.2,14611.0,1073.1,910.9,1489.6,3829.4,4485.8,1800.1,1778.9,3256.2,2177.1,767.4,7182.6,3895.3,2911.8,2785.4,2270.5,606.1,1586.9,3500.2,3969.5,735.1,397.4,330.3,415.5,1656.0,5437.7,378.9,1327.5,2662.4,5639.0,480.0,2478.3,248.2,1145.4,1894.1,664.5,1121.7,5872.2,8446.0
2002-11-01,2700.4,9406.2,2699.0,560.6,1445.5,296.7,572.8,1885.4,298.2,2668.9,616.2,1064.2,14614.0,1074.1,909.3,1488.9,3821.2,4481.0,1798.0,1779.4,3252.4,2175.5,769.7,7190.6,3895.7,2913.2,2788.6,2285.2,604.9,1585.6,3498.5,3974.9,735.7,398.7,331.0,415.8,1655.3,5431.7,378.4,1328.3,2665.8,5632.6,480.7,2479.6,248.5,1145.3,1897.7,667.9,1119.0,5870.6,8439.4
2002-12-01,2701.2,9397.5,2696.6,564.3,1444.9,297.7,573.0,1883.1,297.7,2670.4,616.7,1067.6,14603.0,1072.2,910.6,1486.7,3813.7,4468.6,1797.3,1777.3,3246.9,2175.6,771.0,7200.0,3894.6,2910.5,2780.4,2278.3,606.2,1581.8,3498.4,3971.7,734.5,399.8,331.7,415.5,1653.0,5422.1,378.6,1326.1,2662.4,5620.0,481.4,2477.3,248.4,1145.4,1894.8,668.0,1121.2,5859.9,8434.0
2003-01-01,2696.6,9392.4,2703.8,564.8,1442.8,295.8,574.1,1878.1,299.4,2665.0,615.3,1071.4,14587.0,1073.2,917.0,1484.2,3803.4,4451.1,1799.4,1773.7,3237.9,2167.1,772.1,7199.5,3872.3,2910.1,2774.1,2280.6,607.0,1586.3,3495.8,3980.2,734.2,399.2,331.3,413.4,1656.9,5423.1,378.6,1323.0,2663.8,5627.1,483.0,2481.2,248.1,1146.2,1905.7,665.7,1121.5,5847.6,8422.6
2003-02-01,2690.0,9381.4,2701.2,565.5,1440.4,297.2,571.7,1877.8,297.8,2660.9,614.5,1075.1,14581.0,1071.4,914.6,1480.9,3796.3,4438.1,1803.0,1769.9,3222.7,2162.0,772.1,7202.5,3868.8,2904.7,2777.2,2281.6,605.1,1580.4,3488.8,3967.3,730.6,399.3,331.4,411.0,1649.0,5406.9,377.8,1320.3,2664.8,5612.5,481.5,2472.3,247.9,1143.8,1905.0,666.0,1118.2,5830.5,8411.1
2003-03-01,2683.8,9363.4,2692.3,565.8,1437.4,297.7,570.7,1877.2,298.0,2659.1,614.0,1076.2,14556.0,1068.9,911.8,1472.2,3790.5,4426.4,1801.8,1772.0,3219.2,2153.0,771.7,7209.1,3868.8,2899.4,2771.2,2283.4,605.4,1576.4,3485.9,3964.2,730.8,397.3,331.5,410.8,1646.8,5398.8,377.5,1313.8,2660.3,5611.5,482.2,2473.7,246.9,1141.3,1899.9,666.6,1115.6,5815.5,8404.9
2003-04-01,2681.6,9365.3,2695.5,564.3,1436.5,296.4,568.9,1877.1,297.5,2660.9,614.5,1075.2,14578.6,1069.5,915.4,1470.9,3792.3,4412.6,1797.5,1770.1,3219.3,2148.6,772.6,7209.6,3863.0,2897.3,2773.9,2287.1,604.7,1569.3,3487.6,3971.0,732.5,400.1,331.7,413.0,1644.0,5405.5,377.9,1312.7,2665.6,5608.7,482.8,2483.5,248.1,1140.6,1901.4,667.0,1114.3,5815.2,8394.1
2003-05-01,2681.5,9356.8,2697.8,566.4,1436.2,298.1,569.5,1874.9,298.6,2662.0,614.7,1078.8,14571.0,1068.2,914.0,1468.5,3791.4,4423.2,1794.7,1770.9,3218.8,2148.4,773.1,7209.4,3861.0,2898.2,2773.4,2290.5,605.4,1567.6,3492.4,3973.5,727.1,399.8,332.3,414.7,1643.4,5404.7,377.4,1313.0,2665.0,5612.9,483.6,2485.0,248.7,1141.9,1903.9,668.0,1112.8,5806.8,8394.5
2003-06-01,2681.6,9349.0,2699.6,566.8,1435.3,298.7,570.5,1870.9,299.6,2661.0,617.4,1080.2,14579.2,1069.9,914.2,1463.2,3788.1,4419.7,1793.8,1770.9,3212.4,2146.5,774.7,7208.5,3859.4,2893.9,2772.1,2292.8,605.0,1566.4,3493.2,3969.1,732.3,399.6,332.1,416.2,1640.9,5394.2,377.7,1310.3,2660.1,5614.4,484.7,2488.5,250.1,1140.9,1903.0,665.9,1110.9,5806.2,8390.8
2003-07-01,2672.5,9341.8,2701.0,568.1,1436.5,297.9,570.3,1869.1,299.5,2654.2,618.4,1086.7,14559.6,1072.7,911.5,1468.5,3770.0,4390.7,1797.3,1766.6,3212.2,2146.8,776.4,7222.5,3867.4,2887.9,2760.5,2295.6,606.4,1566.5,3497.4,3981.9,732.5,399.4,331.7,415.5,1641.9,5392.3,378.4,1311.2,2657.8,5601.1,485.1,2489.1,250.2,1143.6,1902.9,664.7,1116.9,5803.4,8380.7
2003-08-01,2675.2,9353.3,2701.6,567.3,1439.7,298.4,571.0,1871.8,299.4,2656.6,620.1,1092.3,14569.6,1074.3,910.8,1465.9,3771.3,4400.6,1798.2,1768.6,3207.4,2149.5,777.1,7243.2,3870.2,2895.3,2760.3,2301.7,607.5,1569.1,3501.8,3979.5,732.9,400.8,334.5,416.5,1640.5,5390.6,379.1,1311.5,2661.6,5604.2,485.1,2486.3,251.3,1145.0,1903.1,660.4,1112.3,5804.5,8376.5
2003-09-01,2677.5,9367.6,2704.3,568.7,1442.7,299.5,572.7,1874.5,299.1,2659.5,618.9,1097.4,14571.0,1075.8,911.0,1467.5,3776.0,4404.9,1798.0,1776.6,3212.6,2147.8,777.3,7247.7,3878.3,2899.4,2766.2,2304.1,608.1,1570.9,3507.0,3982.2,732.4,401.4,334.5,418.4,1639.8,5387.3,378.1,1311.0,2660.3,5607.4,484.8,2495.7,252.1,1146.6,1907.6,666.3,1114.8,5800.0,8389.1
2003-10-01,2683.3,9372.6,2705.9,570.7,1444.2,298.8,574.2,1876.6,299.8,2666.0,620.1,1105.1,14598.9,1079.4,913.0,1469.3,3790.8,4407.1,1799.2,1777.5,3200.5,2152.8,779.1,7267.5,3870.0,2907.1,2777.1,2318.2,609.2,1576.5,3514.6,3985.4,734.1,402.5,333.6,418.6,1644.4,5388.3,379.3,1311.3,2656.0,5611.1,485.6,2489.8,252.9,1151.0,1911.4,665.3,1119.4,5800.5,8390.5
